"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-08","0.5",",,W","0.0",",,W,2400",,,"26.1",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-09","1.0",",,W","19.6",",,W,2400",,,"17.8",",,W","12.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-10","0.5",",,W","1.8",",,W,2400",,,"16.1",",,W","10.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-11","1.0",",,W","9.9",",,W,2400",,,"18.9",",,W","12.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-12","1.3",",,W","28.7",",,W,2400",,,"14.4",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-13","0.3",",,W","0.0",",,W,2400",,,"16.7",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-14","0.3",",,W","0.0",",,W,2400",,,"22.2",",,W","8.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-15","1.2",",,W","0.0",",,W,2400",,,"18.9",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-16","0.3",",,W","0.0",",,W,2400",,,"18.9",",,W","11.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-17","0.7",",,W","0.0",",,W,2400",,,"20.0",",,W","7.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-18","0.9",",,W","1.0",",,W,2400",,,"16.7",",,W","8.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-19","2.0",",,W","24.9",",,W,2400",,,"17.8",",,W","11.1",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-20","2.2",",,W","38.4",",,W,2400",,,"15.0",",,W","10.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-21","0.5",",,W","0.0",",,W,2400",,,"17.2",",,W","7.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-22","3.0",",,W","67.8",",,W,2400",,,"13.3",",,W","10.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-23","0.8",",,W","8.4",",,W,2400",,,"14.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-24","0.6",",,W","0.0",",,W,2400",,,"14.4",",,W","5.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-25","0.5",",,W","0.0",",,W,2400",,,"16.1",",,W","5.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-26","0.5",",,W","0.0",",,W,2400",,,"18.3",",,W","6.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-27","0.1",",,W","0.0",",,W,2400",,,"17.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-28","0.0",",,W","0.0",",,W,2400",,,"23.3",",,W","5.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-29","0.0",",,W","0.0",",,W,2400",,,"26.7",",,W","8.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-30","0.5",",,W","0.0",",,W,2400",,,"26.7",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-01-31","0.4",",,W","0.0",",,W,2400",,,"25.0",",,W","10.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-01","0.5",",,W","0.0",",,W,2400",,,"22.2",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-02","0.5",",,W","0.0",",,W,2400",,,"20.0",",,W","11.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-03","0.8",",,W","5.8",",,W,2400",,,"16.1",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-04","0.8",",,W","0.0",",,W,2400",,,"18.9",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-05","0.6",",,W","0.0",",,W,2400",,,"16.1",",,W","12.8",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-06","1.8",",,W","22.4",",,W,2400",,,"16.1",",,W","12.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-07","0.9",",,W","6.9",",,W,2400",,,"18.9",",,W","14.4",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-08","0.3",",,W","0.8",",,W,2400",,,"22.8",",,W","15.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-09","0.4",",,W","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-10","0.5",",,W","7.6",",,W,2400",,,"18.3",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-11","0.1",",,W","5.3",",,W,2400",,,"18.3",",,W","12.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-12","0.1",",,W","0.0",",,W,2400",,,"23.9",",,W","10.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-13","0.5",",,W","0.0",",,W,2400",,,"25.0",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-14","0.6",",,W","0.0",",,W,2400",,,"22.8",",,W","13.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-15","0.6",",,W","0.0",",,W,2400",,,"26.7",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-16","0.3",",,W","0.0",",,W,2400",,,"20.0",",,W","10.6",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-17","3.2",",,W","51.1",",,W,2400",,,"16.1",",,W","11.7",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-18","1.1",",,W","2.3",",,W,2400",,,"17.2",",,W","11.7",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-19","0.9",",,W","0.8",",,W,2400",,,"17.2",",,W","12.2",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-20","0.9",",,W","0.8",",,W,2400",,,"17.8",",,W","12.2",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-21","0.3",",,W","0.8",",,W,2400",,,"20.0",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-22","0.9",",,W","0.0",",,W,2400",,,"18.9",",,W","10.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-23","2.3",",,W","0.0",",,W,2400",,,"16.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-24","0.8",",,W","0.0",",,W,2400",,,"17.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-25","0.5",",,W","0.0",",,W,2400",,,"18.9",",,W","6.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-26","0.9",",,W","1.5",",,W,2400",,,"14.4",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-27","0.9",",,W","0.0",",,W,2400",,,"16.1",",,W","11.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-02-28","0.8",",,W","0.0",",,W,2400",,,"18.9",",,W","8.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-01","0.5",",,W","0.0",",,W,2400",,,"23.9",",,W","8.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-02","0.5",",,W","0.0",",,W,2400",,,"26.1",",,W","8.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-03","1.2",",,W","0.0",",,W,2400",,,"27.8",",,W","12.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-04","0.8",",,W","0.0",",,W,2400",,,"21.7",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-05","1.3",",,W","0.0","T,,W,2400",,,"17.2",",,W","9.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-06","0.9",",,W","0.0",",,W,2400",,,"19.4",",,W","7.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-07","0.7",",,W","0.0",",,W,2400",,,"25.0",",,W","9.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-08","0.5",",,W","0.0",",,W,2400",,,"29.4",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-09","0.4",",,W","0.0",",,W,2400",,,"30.6",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-10","0.5",",,W","0.0",",,W,2400",,,"27.2",",,W","13.3",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-11","0.4",",,W","0.0",",,W,2400",,,"28.3",",,W","12.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-12","0.5",",,W","0.0",",,W,2400",,,"28.9",",,W","11.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-13","0.4",",,W","0.0",",,W,2400",,,"31.1",",,W","12.8",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-14","0.5",",,W","0.0",",,W,2400",,,"30.0",",,W","11.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-15","0.5",",,W","0.0",",,W,2400",,,"29.4",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-16","0.7",",,W","0.0",",,W,2400",,,"26.1",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-17","0.3",",,W","0.0",",,W,2400",,,"25.6",",,W","11.7",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-18","0.5",",,W","0.0",",,W,2400",,,"23.9",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-19","0.9",",,W","0.0",",,W,2400",,,"25.0",",,W","13.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-20","0.7",",,W","0.0",",,W,2400",,,"21.7",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-21","1.2",",,W","1.5",",,W,2400",,,"19.4",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-22","1.2",",,W","0.8",",,W,2400",,,"20.6",",,W","12.8",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-23","1.3",",,W","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-24","0.9",",,W","0.0",",,W,2400",,,"22.2",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-25","1.1",",,W","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-26","0.7",",,W","0.0",",,W,2400",,,"21.7",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-27","1.9",",,W","0.0",",,W,2400",,,"23.3",",,W","12.8",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-28","1.2",",,W","0.0",",,W,2400",,,"26.1",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-29","0.4",",,W","0.0",",,W,2400",,,"28.3",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-30","1.7",",,W","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-03-31","1.7",",,W","0.0",",,W,2400",,,"24.4",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-01","0.7",",,W","0.0",",,W,2400",,,"23.3",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-02","0.5",",,W","0.0",",,W,2400",,,"26.1",",,W","13.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-03","0.5",",,W","0.0",",,W,2400",,,"20.6",",,W","13.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-04","0.7",",,W","0.0",",,W,2400",,,"23.9",",,W","14.4",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-05","0.8",",,W","0.0",",,W,2400",,,"30.0",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-06","0.8",",,W","0.0",",,W,2400",,,"26.1",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-07","0.9",",,W","0.0",",,W,2400",,,"22.2",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-08","1.5",",,W","2.0",",,W,2400",,,"20.6",",,W","13.3",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-09","0.7",",,W","0.0",",,W,2400",,,"22.2",",,W","11.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-10","0.8",",,W","0.0",",,W,2400",,,"26.1",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-11","0.9",",,W","0.0",",,W,2400",,,"25.0",",,W","12.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-12","1.3",",,W","0.0",",,W,2400",,,"23.9",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-13","1.3",",,W","0.0",",,W,2400",,,"21.7",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-14","1.1",",,W","0.0",",,W,2400",,,"21.1",",,W","12.2",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-15","0.8",",,W","0.0",",,W,2400",,,"24.4",",,W","11.7",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-16","1.0",",,W","0.0",",,W,2400",,,"25.0",",,W","12.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-17","1.3",",,W","0.0",",,W,2400",,,"23.9",",,W","13.3",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-18","0.9",",,W","0.0",",,W,2400",,,"25.0",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-19","0.9",",,W","0.0",",,W,2400",,,"24.4",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-20","1.2",",,W","0.0",",,W,2400",,,"26.1",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-21","0.7",",,W","0.0",",,W,2400",,,"32.2",",,W","15.6",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-22","0.9",",,W","0.0",",,W,2400",,,"32.2",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-23","0.9",",,W","0.0",",,W,2400",,,"27.2",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-24","0.8",",,W","0.0",",,W,2400",,,"22.8",",,W","15.0",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-25","2.5",",,W","0.0",",,W,2400",,,"25.0",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-26","0.8",",,W","0.0",",,W,2400",,,"25.6",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-27","2.7",",,W","0.0",",,W,2400",,,"29.4",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-28","3.6",",,W","0.0",",,W,2400",,,"29.4",",,W","20.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-29","1.3",",,W","0.0",",,W,2400",,,"28.3",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-04-30","1.1",",,W","0.0",",,W,2400",,,"30.6",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-01","0.8",",,W","0.0",",,W,2400",,,"29.4",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-02","0.7",",,W","0.0",",,W,2400",,,"30.6",",,W","16.7",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-03","0.9",",,W","0.0",",,W,2400",,,"27.8",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-04","0.9",",,W","0.0",",,W,2400",,,"26.7",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-05","0.8",",,W","0.0",",,W,2400",,,"22.2",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-06","1.6",",,W","0.5",",,W,2400",,,"18.9",",,W","11.1",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-07","1.6",",,W","7.6",",,W,2400",,,"18.9",",,W","10.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-08","0.8",",,W","0.0",",,W,2400",,,"21.7",",,W","10.6",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-09","1.5",",,W","0.0",",,W,2400",,,"21.7",",,W","13.3",",,W","    1",",,W",,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-10","1.0",",,W","0.0",",,W,2400",,,"20.6",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-11","1.1",",,W","0.0",",,W,2400",,,"21.7",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-12","0.6",",,W","0.0",",,W,2400",,,"23.9",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-13","1.1",",,W","0.0",",,W,2400",,,"23.9",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-14","1.1",",,W","0.0",",,W,2400",,,"22.2",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-15","1.0",",,W","0.0",",,W,2400",,,"19.4",",,W","13.9",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-16","0.6",",,W","0.0",",,W,2400",,,"21.1",",,W","12.8",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-17","1.0",",,W","0.0",",,W,2400",,,"21.1",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-18","0.9",",,W","0.0",",,W,2400",,,"23.9",",,W","13.9",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-19","0.7",",,W","0.0",",,W,2400",,,"31.1",",,W","15.6",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-20","1.1",",,W","0.0",",,W,2400",,,"34.4",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-21","0.7",",,W","0.0",",,W,2400",,,"30.6",",,W","17.2",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-22","0.5",",,W","0.0",",,W,2400",,,"27.2",",,W","15.6",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-23","0.9",",,W","0.0",",,W,2400",,,"27.8",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-24","0.9",",,W","0.0",",,W,2400",,,"24.4",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-25","0.9",",,W","0.0",",,W,2400",,,"20.0",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-26","1.0",",,W","0.0",",,W,2400",,,"22.2",",,W","16.1",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-27","1.1",",,W","0.0",",,W,2400",,,"22.2",",,W","14.4",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-28","1.2",",,W","0.0",",,W,2400",,,"25.6",",,W","15.0",",,W",,,,,,,,,,,,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-29","0.4",",,W","0.0",",,W,2400",,,"22.8",",,W","15.6",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-30","0.5",",,W","0.0",",,W,2400",,,"22.2",",,W","16.7",",,W",,,,,,,,,"    1",",,W",,,,,,
"USW00093134","LOS ANGELES DOWNTOWN USC, CA US","2017-05-31","0.5",",,W","0.0",",,W,2400",,,"20.6",",,W","16.7",",,W",,,,,,,,,"    1",",,W",,,,,,
