"STATION","NAME","DATE","TAVG"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-12","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-13","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-14","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-15","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-16","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-17","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-18","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-19","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-20","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-21","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-22","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-23","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-24","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-25","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-26","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-27","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-02-28","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-01","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-02","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-03","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-04","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-05","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-06","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-07","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-08","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-09","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-10","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-11","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-12","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-13","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-14","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-15","53"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-16","51"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-17","52"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-18","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-19","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-20","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-21","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-23","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-24","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-25","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-26","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-27","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-28","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-29","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-30","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-03-31","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-01","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-02","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-03","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-04","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-05","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-06","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-07","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-08","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-09","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-10","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-11","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-12","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-13","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-14","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-15","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-16","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-17","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-18","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-19","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-20","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-21","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-23","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-24","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-25","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-26","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-27","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-28","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-29","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-04-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-01","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-02","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-03","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-04","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-05","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-06","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-07","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-08","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-09","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-10","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-11","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-12","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-13","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-14","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-15","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-16","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-17","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-18","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-19","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-20","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-21","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-22","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-23","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-24","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-26","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-27","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-28","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-29","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-30","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-05-31","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-01","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-02","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-03","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-04","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-05","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-06","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-07","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-08","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-09","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-10","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-11","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-12","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-13","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-14","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-15","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-16","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-17","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-18","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-19","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-20","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-21","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-22","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-23","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-24","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-25","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-26","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-27","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-28","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-29","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-06-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-01","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-02","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-03","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-04","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-05","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-06","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-07","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-08","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-09","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-10","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-11","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-12","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-13","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-14","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-15","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-16","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-17","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-18","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-19","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-20","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-21","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-22","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-23","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-24","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-25","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-26","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-27","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-28","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-29","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-30","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-07-31","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-01","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-02","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-03","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-04","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-05","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-06","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-07","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-08","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-09","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-10","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-11","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-12","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-13","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-14","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-15","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-16","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-17","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-18","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-19","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-20","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-21","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-22","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-23","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-24","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-25","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-26","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-27","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-28","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-29","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-30","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-08-31","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-01","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-02","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-03","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-04","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-05","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-06","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-07","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-08","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-09","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-10","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-11","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-12","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-13","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-14","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-15","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-16","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-17","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-18","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-19","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-20","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-21","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-22","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-23","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-24","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-25","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-26","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-27","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-28","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-29","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-09-30","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-01","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-02","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-03","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-04","72"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-05","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-06","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-07","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-08","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-09","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-10","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-11","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-12","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-13","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-14","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-15","69"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-16","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-17","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-18","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-19","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-20","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-21","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-22","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-23","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-24","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-25","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-26","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-27","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-28","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-29","70"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-30","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-10-31","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-01","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-02","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-03","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-04","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-05","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-06","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-07","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-08","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-09","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-10","62"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-11","68"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-12","75"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-13","77"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-14","71"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-15","66"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-16","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-17","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-18","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-19","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-20","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-21","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-22","73"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-23","67"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-24","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-25","65"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-26","64"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-27","63"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-28","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-29","61"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-11-30","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-01","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-02","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-03","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-04","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-05","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-06","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-07","60"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-08","59"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-09","58"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-10","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-11","57"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-12","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-13","54"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-14","56"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-15","49"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-16","50"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-17","55"
"USW00023174","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2021-12-18","57"
